A722,-73.58102446,45.48878778,300
A726,-73.58071052,45.4889456,300
A727,-73.58071052,45.4889456,300
A728,-73.58063853,45.48898223,300
A731,-73.58038161,45.48910993,300
A732,-73.58038161,45.48910993,300
A733,-73.58027795,45.48916185,300
A736,-73.58004255,45.48928424,300
A737,-73.58004255,45.48928424,300
A738,-73.57991935,45.4893489,300
A739,-73.57991935,45.4893489,300
A740,-73.57979549,45.48941316,300
A741,-73.57979549,45.48941316,300
A742,-73.57967132,45.48947757,300
A743,-73.57967132,45.48947757,300
A744,-73.57954806,45.48954212,300
A745,-73.57954806,45.48954212,300
A747,-73.57936076,45.48963749,300
A748,-73.57936076,45.48963749,300
A749,-73.57923709,45.4896993,300
A750,-73.57923709,45.4896993,300
A751,-73.57916951,45.48973316,300
A753,-73.5789817,45.48983082,300
A754,-73.5789817,45.48983082,300
A762,-73.58763341,45.49097856,300
A763,-73.58763341,45.49097856,300
A764,-73.5875022,45.49090314,300
A765,-73.5875022,45.49090314,300
A766,-73.58737072,45.49082551,300
A767,-73.58737072,45.49082551,300
A769,-73.58718396,45.49071691,300
A770,-73.58718396,45.49071691,300
A771,-73.58706406,45.49064672,300
A772,-73.58706406,45.49064672,300
A773,-73.58694394,45.49057745,300
A774,-73.58694394,45.49057745,300
A775,-73.58682414,45.49050632,300
A776,-73.58682414,45.49050632,300
A777,-73.58670404,45.49043604,300
A778,-73.58670404,45.49043604,300
A779,-73.58658401,45.49036642,300
A780,-73.58658401,45.49036642,300
A781,-73.58646537,45.49029683,300
A782,-73.58639912,45.49025678,300
A783,-73.58639912,45.49025678,300
A794,-73.5873227,45.49109446,300
A795,-73.5873227,45.49109446,300
A796,-73.58717069,45.49105453,300
A797,-73.58717069,45.49105453,300
A798,-73.58705248,45.49098569,300
A799,-73.58705248,45.49098569,300
A800,-73.58698559,45.49094582,300
A804,-73.58655957,45.49069482,300
A805,-73.58645766,45.49063249,300
A806,-73.58645766,45.49063249,300
A807,-73.58633428,45.49056063,300
A808,-73.58633428,45.49056063,300
A836,-73.58248172,45.48944347,300
A838,-73.58229148,45.48941274,300
A839,-73.58220438,45.48941748,300
A840,-73.58220438,45.48941748,300
A841,-73.58205265,45.48937298,300
A842,-73.58205265,45.48937298,300
A843,-73.58189607,45.48934694,300
A844,-73.58189607,45.48934694,300
A845,-73.58173861,45.48932225,300
A846,-73.58173861,45.48932225,300
A847,-73.58157827,45.4892945,300
A848,-73.58157827,45.4892945,300
A856,-73.58239159,45.48960727,300
A857,-73.58239159,45.48960727,300
A858,-73.58223737,45.48958183,300
A859,-73.58223737,45.48958183,300
A860,-73.58208285,45.48955656,300
A861,-73.58208285,45.48955656,300
A862,-73.58192841,45.48953109,300
A863,-73.58192841,45.48953109,300
A864,-73.58177384,45.4895058,300
A865,-73.58177384,45.4895058,300
A866,-73.58162353,45.48946807,300
A867,-73.58162353,45.48946807,300
A868,-73.58121908,45.48940223,300
A869,-73.58113308,45.48936211,300
A870,-73.58113308,45.48936211,300
A871,-73.58100173,45.48929981,300
A880,-73.58181914,45.4896659,300
A883,-73.58162258,45.48957317,300
A884,-73.58162258,45.48957317,300
A885,-73.58151692,45.48952355,300
A887,-73.58311514,45.49112156,300
A888,-73.58311514,45.49112156,300
A889,-73.58297769,45.49106972,300
A890,-73.58297769,45.49106972,300
A891,-73.58285901,45.49100283,300
A892,-73.58285901,45.49100283,300
A893,-73.58294168,45.49123025,300
A894,-73.58286277,45.49118219,300
A895,-73.58286277,45.49118219,300
A896,-73.58273429,45.49111687,300
A897,-73.58273429,45.49111687,300
A898,-73.58127825,45.49183137,300
A899,-73.58121294,45.49179342,300
A900,-73.58121294,45.49179342,300
A904,-73.58094557,45.49163597,300
A905,-73.58083523,45.4915655,300
A906,-73.58083523,45.4915655,300
A907,-73.58127253,45.49243356,300
A908,-73.58127253,45.49243356,300
A909,-73.58115904,45.49236941,300
A912,-73.58114967,45.49253196,300
A913,-73.58114967,45.49253196,300
A914,-73.58105388,45.49247653,300
A915,-73.58091105,45.4930033,300
A916,-73.58081986,45.49295073,300
A917,-73.58074773,45.49290913,300
A920,-73.5803102,45.49265243,300
A921,-73.5803102,45.49265243,300
A922,-73.58019225,45.49258319,300
A923,-73.58019225,45.49258319,300
A924,-73.58007496,45.49251371,300
A925,-73.58001572,45.49247928,300
A926,-73.58001572,45.49247928,300
A936,-73.58180483,45.49519764,300
A937,-73.58180483,45.49519764,300
A938,-73.58168549,45.49512941,300
A944,-73.58242023,45.48990731,300
A945,-73.58242023,45.48990731,300
A947,-73.58228783,45.49001269,300
A948,-73.58228783,45.49001269,300
A949,-73.58218693,45.4900943,300
A950,-73.58218693,45.4900943,300
A959,-73.58233985,45.49226422,300
A960,-73.58233985,45.49226422,300
A961,-73.5822189,45.49219402,300
A962,-73.5822189,45.49219402,300
A963,-73.58212417,45.49213868,300
A972,-73.58439726,45.48950567,300
A973,-73.58439726,45.48950567,300
A974,-73.58429954,45.48958895,300
A975,-73.58429954,45.48958895,300
A976,-73.58420182,45.48967224,300
A977,-73.58420182,45.48967224,300
A978,-73.5841041,45.48975552,300
A979,-73.5841041,45.48975552,300
A980,-73.58400638,45.4898388,300
A981,-73.58400638,45.4898388,300
A982,-73.58390866,45.48992208,300
A983,-73.58390866,45.48992208,300
A984,-73.58381094,45.49000536,300
A985,-73.58381094,45.49000536,300
AB121,-73.65471166,45.53854977,200
AB122,-73.65465776,45.538643,200
AB123,-73.65465776,45.538643,200
AB124,-73.65462772,45.53869291,200
AB128,-73.65448388,45.53893809,200
AB129,-73.65448388,45.53893809,200
AB130,-73.6544293,45.53903197,200
AB131,-73.6544293,45.53903197,200
AB132,-73.65436959,45.53913204,200
AB133,-73.65436959,45.53913204,200
AB153,-73.65376382,45.54016443,200
AB154,-73.65373316,45.54021666,200
AB158,-73.65361284,45.54042156,200
AB159,-73.65361284,45.54042156,200
AB160,-73.65355038,45.54052801,200
AB161,-73.65355038,45.54052801,200
AB165,-73.65337464,45.54082828,200
AB166,-73.65337464,45.54082828,200
AB167,-73.65331205,45.54093476,200
AB168,-73.65331205,45.54093476,200
AB169,-73.65325687,45.54102887,200
AB174,-73.65488549,45.53771366,200
AB177,-73.6548037,45.53785244,200
AB178,-73.65476966,45.53791092,200
AB179,-73.65474022,45.53796093,200
AB180,-73.65474022,45.53796093,200
AB185,-73.65450765,45.53835389,200
AB186,-73.65450765,45.53835389,200
AB187,-73.65445243,45.53845079,200
AB188,-73.6544214,45.53850419,200
AB189,-73.6544214,45.53850419,200
AB191,-73.65432653,45.53866851,200
AB192,-73.65432653,45.53866851,200
AB193,-73.6542716,45.53875925,200
AB194,-73.65425706,45.53878278,200
AB195,-73.65412015,45.53901742,200
AB196,-73.65412015,45.53901742,200
AB197,-73.65405903,45.53912109,200
AB211,-73.65363567,45.53983875,200
AB212,-73.65363567,45.53983875,200
AB213,-73.65357711,45.53994038,200
AB218,-73.65346191,45.54013819,200
AB219,-73.65340409,45.54023671,200
AB220,-73.65340409,45.54023671,200
AB223,-73.65327372,45.54045878,200
AB224,-73.65327372,45.54045878,200
AB227,-73.65311456,45.54072867,200
AB228,-73.65307932,45.54078979,200
AB229,-73.65307932,45.54078979,200
AB234,-73.65291847,45.54106292,200
AB237,-73.65307584,45.54133941,200
AB238,-73.65307584,45.54133941,200
AB239,-73.65304322,45.54139299,200
AB240,-73.65298777,45.54148679,200
AB241,-73.65298777,45.54148679,200
AB242,-73.65292856,45.54158851,200
AB243,-73.65292856,45.54158851,200
AB255,-73.65261504,45.54212298,200
AB256,-73.6525605,45.54221677,200
AB257,-73.6525605,45.54221677,200
AB258,-73.65250926,45.54230342,200
AB262,-73.65239664,45.54249447,200
AB264,-73.65231156,45.54264114,200
AB265,-73.65227674,45.54269947,200
AB266,-73.65227674,45.54269947,200
AB277,-73.65193673,45.54328025,200
AB280,-73.65186076,45.54340919,200
AB291,-73.65156034,45.543918,200
AB292,-73.65151191,45.544003,200
AB293,-73.65151191,45.544003,200
AB294,-73.65145156,45.54410521,200
AB295,-73.65145156,45.54410521,200
AB296,-73.65139348,45.54420527,200
AB297,-73.65139348,45.54420527,200
AB302,-73.65278741,45.54129043,200
AB303,-73.65278741,45.54129043,200
AB304,-73.6527283,45.54139016,200
AB305,-73.6527283,45.54139016,200
AB308,-73.65261648,45.54158299,200
AB309,-73.65261648,45.54158299,200
AB310,-73.65256179,45.54167416,200
AB314,-73.65243055,45.54189618,200
AB315,-73.65239636,45.54195486,200
AB316,-73.65239636,45.54195486,200
AB318,-73.6523065,45.54210882,200
AB319,-73.6523065,45.54210882,200
AB320,-73.65224901,45.54220878,200
AB321,-73.65224901,45.54220878,200
AB322,-73.65211435,45.54243728,200
AB323,-73.65210249,45.542457,200
AB327,-73.65195971,45.54270341,200
AB328,-73.65192444,45.54276367,200
AB329,-73.65192444,45.54276367,200
AB333,-73.65177244,45.54302574,200
AB334,-73.65177244,45.54302574,200
AB335,-73.65171608,45.54312319,200
AB337,-73.6516372,45.54325771,200
AB338,-73.6516372,45.54325771,200
AB339,-73.6515799,45.54335852,200
AB340,-73.6515799,45.54335852,200
AB344,-73.65142511,45.54361656,200
AB345,-73.65142511,45.54361656,200
AB346,-73.65134088,45.54371193,200
AB347,-73.65134088,45.54371193,200
AB348,-73.65130676,45.54381916,200
AB349,-73.65130676,45.54381916,200
AB352,-73.65118413,45.5440052,200
AB353,-73.65118413,45.5440052,200
AB354,-73.65112579,45.544105,200
AB355,-73.65112579,45.544105,200
AB360,-73.65406075,45.53891108,200
AB361,-73.65406075,45.53891108,200
AB363,-73.65343884,45.53994619,200
AB364,-73.65343884,45.53994619,200
AB365,-73.65328216,45.53990046,200
AB366,-73.65328216,45.53990046,200
AB368,-73.65338583,45.54007223,200
AB373,-73.65310391,45.54049919,200
AB374,-73.65310391,45.54049919,200
AB376,-73.65302973,45.54062201,200
AB377,-73.65302973,45.54062201,200
AB392,-73.6524815,45.54168581,200
AB395,-73.65135381,45.54350771,200
AB396,-73.65135381,45.54350771,200
AB397,-73.6512491,45.54347704,200
AB399,-73.65108882,45.54343095,200
AB400,-73.65108882,45.54343095,200
AB401,-73.65094674,45.54338979,200
AB402,-73.65094674,45.54338979,200
AB403,-73.65082713,45.54335757,200
AB444,-73.65600783,45.53765371,200
AB445,-73.65600783,45.53765371,200
AB446,-73.65586151,45.53761116,200
AB447,-73.65586151,45.53761116,200
AB491,-73.65606736,45.53783893,200
AB492,-73.65606736,45.53783893,200
AB493,-73.65591992,45.53779752,200
AB494,-73.65591992,45.53779752,200
AB495,-73.65577359,45.53775461,200
AB496,-73.65577359,45.53775461,200
AB503,-73.65456846,45.538102,200
AB504,-73.65444495,45.53806669,200
AB505,-73.65444495,45.53806669,200
AB506,-73.65433744,45.53803586,200
AB507,-73.65422465,45.53800209,200
AB508,-73.65422465,45.53800209,200
AB509,-73.65407898,45.53795928,200
AB510,-73.65407898,45.53795928,200
AB513,-73.65377901,45.53787246,200
AB514,-73.65377901,45.53787246,200
AB515,-73.65367717,45.53784319,200
AB518,-73.65344946,45.53777647,200
AB519,-73.65344946,45.53777647,200
AB547,-73.6546192,45.54534201,200
AB548,-73.6546192,45.54534201,200
AB549,-73.65454794,45.54532163,200
AB550,-73.65445312,45.54529441,200
AB551,-73.65440563,45.54528078,200
AB553,-73.65427848,45.5452442,200
AB554,-73.65413643,45.54520316,200
AB555,-73.65406546,45.54518298,200
AB556,-73.65406546,45.54518298,200
AB557,-73.65392324,45.54514211,200
AB558,-73.65392324,45.54514211,200
AB559,-73.65378121,45.54510089,200
AB560,-73.65378121,45.54510089,200
AB561,-73.65363902,45.54506001,200
AB562,-73.65363902,45.54506001,200
AB563,-73.65349675,45.5450197,200
AB564,-73.65349675,45.5450197,200
AB565,-73.65335385,45.54497901,200
AB566,-73.65335385,45.54497901,200
AB567,-73.65321191,45.5449382,200
AB568,-73.65321191,45.5449382,200
AB569,-73.65306979,45.54489753,200
AB570,-73.65306979,45.54489753,200
AB571,-73.65292714,45.54485661,200
AB572,-73.65285641,45.54483651,200
AB573,-73.65285641,45.54483651,200
AB574,-73.65271416,45.54479542,200
AB575,-73.65271416,45.54479542,200
AB577,-73.65249006,45.54473135,200
AB578,-73.65241901,45.54471077,200
AB579,-73.65241901,45.54471077,200
AB582,-73.65215438,45.54464499,200
AB583,-73.65208304,45.54462438,200
AB584,-73.65208304,45.54462438,200
AB585,-73.65200246,45.54460131,200
AB586,-73.6519132,45.54457597,200
AB587,-73.65182256,45.54454964,200
AB588,-73.65174297,45.54452667,200
AB596,-73.65391358,45.54535864,200
AB597,-73.65379244,45.54532329,200
AB598,-73.65379244,45.54532329,200
AB599,-73.65363692,45.54527863,200
AB600,-73.65363692,45.54527863,200
AB606,-73.65323092,45.54516216,200
AB607,-73.65309646,45.5451236,200
AB608,-73.65309646,45.5451236,200
AB609,-73.65299799,45.54509463,200
AB616,-73.65247317,45.54494449,200
AB617,-73.65247317,45.54494449,200
AB618,-73.65233103,45.54490372,200
AB619,-73.65233103,45.54490372,200
AB620,-73.65218886,45.54486273,200
AB621,-73.65218886,45.54486273,200
AB622,-73.65204669,45.54482173,200
AB623,-73.65204669,45.54482173,200
AB629,-73.65159366,45.54469152,200
AB630,-73.65159366,45.54469152,200
AB631,-73.65144459,45.54464848,200
AB632,-73.65144459,45.54464848,200
AB639,-73.65376125,45.5394786,200
AB641,-73.65362462,45.53943941,200
AC109,-73.66005462,45.55680769,150
AC122,-73.65982913,45.55673594,150
AC123,-73.65982913,45.55673594,150
AC124,-73.65976045,45.55685232,150
AC125,-73.65976045,45.55685232,150
AC129,-73.65981872,45.55721147,150
AC130,-73.65975215,45.55732302,150
AC131,-73.65975215,45.55732302,150
AC134,-73.65965338,45.5574903,150
AC135,-73.65965338,45.5574903,150
AC142,-73.65952954,45.55725517,150
AC143,-73.65949602,45.55731192,150
AC146,-73.65945634,45.55742619,150
AC149,-73.65936638,45.5575245,150
AC150,-73.65933854,45.55757205,150
AC151,-73.65942072,45.55788897,150
AC152,-73.65942072,45.55788897,150
AC153,-73.65935583,45.55799266,150
AC154,-73.65933364,45.55803094,150
AC157,-73.6592749,45.55815228,150
AC158,-73.65924518,45.55820003,150
AC166,-73.65912613,45.55793662,150
AC167,-73.65912613,45.55793662,150
AC182,-73.65887305,45.55881848,150
AC183,-73.65884446,45.55886661,150
AC190,-73.65874265,45.55859058,150
AC191,-73.65874265,45.55859058,150
AC192,-73.65868206,45.55869372,150
AC193,-73.65868206,45.55869372,150
AC194,-73.65862146,45.55879686,150
AC195,-73.65862146,45.55879686,150
AC200,-73.65862245,45.55924441,150
AC201,-73.65862245,45.55924441,150
AC202,-73.65856694,45.55933928,150
AC203,-73.65854196,45.55938198,150
AC206,-73.65847273,45.55951191,150
AC207,-73.65847273,45.55951191,150
AC214,-73.65833762,45.55927342,150
AC215,-73.65831811,45.55930632,150
AC230,-73.65803939,45.56018797,150
AC231,-73.65803939,45.56018797,150
AC238,-73.65794528,45.55993871,150
AC239,-73.65792228,45.55997652,150
AC242,-73.65787697,45.56011059,150
AC243,-73.65782256,45.56015062,150
AC244,-73.65777302,45.56023469,150
AC245,-73.65777062,45.56029131,150
AC248,-73.65784087,45.56056854,150
AC249,-73.65781281,45.56061764,150
AC250,-73.65777341,45.56068506,150
AC251,-73.65777341,45.56068506,150
AC254,-73.65767019,45.56084355,150
AC255,-73.65767019,45.56084355,150
AC262,-73.65754418,45.56062216,150
AC263,-73.65754418,45.56062216,150
AC264,-73.65750411,45.56069101,150
AC275,-73.66001359,45.5570388,150
AC276,-73.66001359,45.5570388,150
AC277,-73.65965804,45.55692648,150
AC285,-73.65943741,45.55700608,150
AC286,-73.65943741,45.55700608,150
AC287,-73.65933031,45.55697478,150
AC290,-73.65954408,45.55783365,150
AC291,-73.65954408,45.55783365,150
AC292,-73.65920426,45.55760462,150
AC293,-73.65920426,45.55760462,150
AC295,-73.65914094,45.55772005,150
AC296,-73.65914094,45.55772005,150
AC300,-73.65922218,45.55840455,150
AC301,-73.65922218,45.55840455,150
AC304,-73.65913033,45.55850697,150
AC306,-73.65873333,45.55826344,150
AC307,-73.65873333,45.55826344,150
AC308,-73.65860709,45.55822665,150
AC311,-73.65875614,45.55839441,150
AC312,-73.65875614,45.55839441,150
AC313,-73.65859752,45.55834811,150
AC314,-73.65859752,45.55834811,150
AC315,-73.65848941,45.55831656,150
AC323,-73.65891841,45.55924089,150
AC324,-73.65891841,45.55924089,150
AC325,-73.65876003,45.55919415,150
AC326,-73.65876003,45.55919415,150
AC327,-73.65838155,45.55894474,150
AC328,-73.65838155,45.55894474,150
AC329,-73.65822294,45.55889839,150
AC330,-73.65822294,45.55889839,150
AC331,-73.65811484,45.5588668,150
AC334,-73.65835396,45.55906636,150
AC335,-73.65835396,45.55906636,150
AC339,-73.65879942,45.55984829,150
AC340,-73.65879942,45.55984829,150
AC341,-73.65869256,45.5598168,150
AC342,-73.65857457,45.55978146,150
AC343,-73.65857457,45.55978146,150
AC344,-73.65843273,45.55973994,150
AC345,-73.65843273,45.55973994,150
AC348,-73.65868039,45.5599508,150
AC349,-73.65868039,45.5599508,150
AC350,-73.65853907,45.5599082,150
AC351,-73.65853907,45.5599082,150
AC355,-73.65803116,45.55962959,150
AC356,-73.65803116,45.55962959,150
AC361,-73.65792476,45.55972784,150
AC362,-73.65785995,45.55970814,150
AC365,-73.65803724,45.56042119,150
AC366,-73.65803724,45.56042119,150
AC367,-73.65763606,45.56030804,150
AC368,-73.65763606,45.56030804,150
AC369,-73.65753515,45.56027857,150
AC371,-73.65759498,45.56040657,150
B011,-73.57792106,45.49933925,300
B012,-73.57789377,45.49932624,300
B015,-73.57772323,45.49926235,300
B016,-73.57761467,45.49918665,300
B017,-73.57761467,45.49918665,300
B018,-73.57748316,45.49914321,300
B019,-73.57748316,45.49914321,300
B020,-73.57734999,45.49907991,300
B021,-73.57734999,45.49907991,300
B022,-73.57722527,45.49901359,300
B023,-73.57722527,45.49901359,300
B036,-73.57585832,45.50152198,300
B037,-73.57579714,45.50149045,300
B038,-73.57579714,45.50149045,300
B039,-73.57567252,45.50142925,300
B040,-73.57567252,45.50142925,300
B041,-73.5755468,45.50136662,300
B042,-73.5755468,45.50136662,300
B046,-73.57525969,45.50122618,300
B047,-73.57525969,45.50122618,300
B048,-73.57519614,45.501197,300
B049,-73.5750714,45.50113545,300
B050,-73.5750714,45.50113545,300
B051,-73.5750084,45.50110429,300
B052,-73.57488141,45.50104299,300
B053,-73.57488141,45.50104299,300
B106,-73.58228445,45.49616832,300
B107,-73.5822451,45.49621283,300
B112,-73.58223858,45.49578507,300
B113,-73.58223858,45.49578507,300
B117,-73.58203987,45.49601293,300
B118,-73.58203987,45.49601293,300
B119,-73.58196194,45.49610103,300
B120,-73.58196194,45.49610103,300
B121,-73.58189191,45.49617936,300
B133,-73.58153791,45.49697892,300
B134,-73.58153791,45.49697892,300
B142,-73.581315,45.49680489,300
B143,-73.581315,45.49680489,300
B144,-73.58122582,45.4968937,300
B145,-73.58122582,45.4968937,300
B146,-73.58118365,45.49693691,300
B148,-73.58107511,45.49704723,300
B151,-73.58097297,45.49715052,300
B153,-73.58087764,45.49724661,300
B154,-73.58087764,45.49724661,300
B155,-73.58082195,45.4973038,300
B156,-73.58077217,45.49735378,300
B157,-73.58071067,45.49741592,300
B159,-73.58113698,45.4973781,300
B160,-73.58113698,45.4973781,300
B161,-73.58104613,45.49746964,300
